"id_cliente","id_origem_comercial","id_usuario_cadastro","id_escolaridade","id_estado_civil","id_profissao","id_ocupacao","id_moradia","nm_cliente","dt_cadastro","dt_nascimento","fl_sexo","ds_email","nm_cidade_natal","cd_uf_natal","nm_cidade","cd_uf","fl_titularidade","fl_tipo_pessoa","fl_status_analise","fl_status_conta"
31137,31,81,4,3,44,6,5,CLIENTE NUMERO 31137,2021-02-19 14:01:08.000,1964-01-27,M,emailcliente31137@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31139,76,33,1,8,21,4,3,CLIENTE NUMERO 31139,2021-02-19 16:54:21.000,1967-04-20,F,emailcliente31139@hotmail.com,BREJO ALEGRE ,SP,BIRIGUI,SP,T,F,A,B
31142,36,50,4,3,27,11,3,CLIENTE NUMERO 31142,2021-02-20 08:55:36.000,1971-02-14,M,emailcliente31142@hotmail.com,ANDRADINA,SP,BIRIGUI,SP,T,F,A,B
31144,96,4,1,7,9,2,4,CLIENTE NUMERO 31144,2021-02-20 10:07:55.000,2001-05-17,M,emailcliente31144@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31145,67,27,2,8,89,4,4,CLIENTE NUMERO 31145,2021-02-20 10:23:59.000,1970-03-01,F,emailcliente31145@hotmail.com,COROADOS,SP,COROADOS,SP,T,F,A,A
31148,43,69,1,7,29,2,5,CLIENTE NUMERO 31148,2021-02-20 11:12:20.000,1960-07-10,M,emailcliente31148@hotmail.com,MACAUBAL,SP,SAO JOSE DO RIO PRETO,SP,T,F,A,B
31150,71,11,3,7,13,1,6,CLIENTE NUMERO 31150,2021-02-20 11:29:32.000,1975-05-22,M,emailcliente31150@hotmail.com,MARILIA,SP,BIRIGUI,SP,T,F,A,A
31151,13,97,1,2,96,4,1,CLIENTE NUMERO 31151,2021-02-20 11:31:28.000,1978-08-08,F,emailcliente31151@hotmail.com,IEPE,SP,BIRIGUI,SP,T,F,A,B
31152,89,7,4,1,85,3,5,CLIENTE NUMERO 31152,2021-02-20 11:37:06.000,1979-01-20,M,emailcliente31152@hotmail.com,BANDEIRANTES,PR,BREJO ALEGRE,SP,T,F,A,A
31154,16,48,2,5,3,6,1,CLIENTE NUMERO 31154,2021-02-20 12:26:19.000,1994-02-09,F,emailcliente31154@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31155,77,2,1,8,6,10,5,CLIENTE NUMERO 31155,2021-07-20 14:46:59.000,1979-07-29,F,emailcliente31155@hotmail.com,BRASIELRO,,BIRIGUI,SP,T,F,A,B
31156,16,26,3,2,12,9,5,CLIENTE NUMERO 31156,2021-02-20 13:54:54.000,1963-06-01,M,emailcliente31156@hotmail.com,ALTO ALEGRE,SP,BIRIGUI,SP,T,F,A,A
31157,17,72,1,6,45,5,4,CLIENTE NUMERO 31157,2021-02-20 17:11:13.000,1979-01-13,M,emailcliente31157@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31158,49,33,3,4,68,2,2,CLIENTE NUMERO 31158,2021-02-20 19:07:02.000,1959-11-13,M,emailcliente31158@hotmail.com,JACOBINA,BA,BIRIGUI,SP,T,F,A,A
31160,13,97,4,8,5,10,1,CLIENTE NUMERO 31160,2021-02-21 10:20:49.000,1996-03-02,M,emailcliente31160@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31161,3,10,4,1,58,10,1,CLIENTE NUMERO 31161,2021-02-21 10:34:24.000,1954-01-08,F,emailcliente31161@hotmail.com,SAO PAULO ,SP,BIRIGUI,SP,T,F,A,B
31162,18,61,4,8,102,10,6,CLIENTE NUMERO 31162,2021-02-21 11:49:25.000,1969-08-20,M,emailcliente31162@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,A
31165,90,89,1,5,85,8,2,CLIENTE NUMERO 31165,2021-02-22 10:47:54.000,1962-08-31,M,emailcliente31165@hotmail.com,TANABI,SP,BURITAMA,SP,T,F,A,A
31167,65,18,2,2,91,8,1,CLIENTE NUMERO 31167,2021-02-22 11:20:22.000,1966-01-21,M,emailcliente31167@hotmail.com,BRAUNA,,TRES ALIANCAS MIRANDOPOLIS,SP,T,F,A,B
31169,30,61,2,2,90,8,2,CLIENTE NUMERO 31169,2022-02-12 16:46:30.000,1981-01-16,M,emailcliente31169@hotmail.com,ARACATUBA SP,SP,BREJO ALEGRE SP,SP,T,F,A,B
31173,27,92,4,5,2,5,3,CLIENTE NUMERO 31173,2021-02-22 18:35:41.000,1989-12-23,M,emailcliente31173@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,A
31174,28,38,2,5,7,6,4,CLIENTE NUMERO 31174,2021-02-22 18:36:25.000,1968-05-05,F,emailcliente31174@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,A
31178,77,55,1,6,10,5,2,CLIENTE NUMERO 31178,2022-08-27 12:37:24.000,1989-01-13,M,emailcliente31178@hotmail.com,PANORAMA,SP,BIRIGUI,SP,T,F,A,B
31181,94,55,1,7,46,5,2,CLIENTE NUMERO 31181,2021-02-23 17:57:21.000,1986-08-25,M,emailcliente31181@hotmail.com,OSWALDO CRUZ,SP,BIRIGUI,SP,T,F,A,B
31187,45,59,1,2,84,9,3,CLIENTE NUMERO 31187,2021-02-24 09:41:28.000,2000-09-08,M,emailcliente31187@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31189,90,54,4,1,2,6,2,CLIENTE NUMERO 31189,2021-02-24 15:14:12.000,1956-08-19,M,emailcliente31189@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31191,24,76,4,5,23,2,6,CLIENTE NUMERO 31191,2021-02-24 16:17:46.000,1999-10-09,F,emailcliente31191@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31194,69,70,2,7,27,4,1,CLIENTE NUMERO 31194,2022-11-16 14:26:46.000,1984-10-05,F,emailcliente31194@hotmail.com,MIRANDOPOLIS,SP,BIRIGUI,SP,T,F,A,A
31195,35,26,4,4,106,8,4,CLIENTE NUMERO 31195,2021-02-24 17:31:02.000,1996-09-03,F,emailcliente31195@hotmail.com,RANCHARIA,SP,BIRIGUI,SP,T,F,A,A
31199,16,7,1,8,1,7,6,CLIENTE NUMERO 31199,2021-02-25 09:30:53.000,1954-09-20,M,emailcliente31199@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,A
31200,56,62,4,3,17,1,4,CLIENTE NUMERO 31200,2021-02-25 09:35:07.000,1968-08-28,F,emailcliente31200@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31204,75,23,4,1,14,7,2,CLIENTE NUMERO 31204,2021-07-06 21:20:05.000,2002-12-27,F,emailcliente31204@hotmail.com,LUCELIA,SP,BIRIGUI,SP,T,F,A,A
31206,83,51,2,2,106,5,3,CLIENTE NUMERO 31206,2021-02-25 18:34:44.000,1994-04-06,F,emailcliente31206@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31207,53,61,3,2,63,3,2,CLIENTE NUMERO 31207,2021-02-25 19:30:18.000,1992-10-05,M,emailcliente31207@hotmail.com,ITIUBA ,BA,BIRIGUI,SP,T,F,A,A
31208,76,43,2,7,80,10,1,CLIENTE NUMERO 31208,2021-02-25 19:36:57.000,1992-05-11,F,emailcliente31208@hotmail.com,BURITAMA,,ZACARIAS,SP,T,F,A,A
31211,86,35,2,1,59,11,3,CLIENTE NUMERO 31211,2021-02-26 10:35:39.000,1960-11-14,F,emailcliente31211@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,A
31219,39,53,3,7,17,10,2,CLIENTE NUMERO 31219,2021-02-26 16:53:03.000,1972-11-23,M,emailcliente31219@hotmail.com,PAULO DE FARIA ,SP,PLANALTO,SP,T,F,A,B
31220,7,43,2,5,25,5,5,CLIENTE NUMERO 31220,2021-02-26 17:00:45.000,1966-05-18,M,emailcliente31220@hotmail.com,BURITAMA ,SP,PLANALTO,SP,T,F,A,A
31222,21,12,3,8,48,1,4,CLIENTE NUMERO 31222,2021-02-26 18:48:58.000,1983-10-17,M,emailcliente31222@hotmail.com,SAO JOSE DO RIO PRETO ,SP,TURIUBA,SP,T,F,A,A
31223,98,71,1,8,104,7,6,CLIENTE NUMERO 31223,2021-02-26 18:44:01.000,1979-10-16,F,emailcliente31223@hotmail.com,PENAPOLIS,SP,BRAUNA,SP,T,F,A,B
31224,6,26,3,4,98,1,3,CLIENTE NUMERO 31224,2021-07-31 14:56:56.000,1986-08-30,F,emailcliente31224@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31225,77,41,2,6,70,7,2,CLIENTE NUMERO 31225,2021-02-27 12:17:27.000,1991-07-23,M,emailcliente31225@hotmail.com,SPAULO,SP,BURITAMA ,SP,T,F,A,B
31234,65,89,3,8,1,7,5,CLIENTE NUMERO 31234,2021-02-27 14:21:56.000,1998-01-19,F,emailcliente31234@hotmail.com,BARBOSA,SP,GLICERIO,SP,T,F,A,B
31236,79,38,3,5,70,7,3,CLIENTE NUMERO 31236,2021-02-28 11:41:42.000,1987-01-01,M,emailcliente31236@hotmail.com,PENAPOLIS,SP,BURITAMA ,SP,T,F,A,B
31237,50,28,3,2,10,10,3,CLIENTE NUMERO 31237,2021-03-01 09:33:20.000,1993-09-08,F,emailcliente31237@hotmail.com,SANTANA DOS GARROTES,PB,BIRIGUI,SP,T,F,A,A
31238,35,41,4,8,89,3,6,CLIENTE NUMERO 31238,2021-03-01 11:54:31.000,1966-05-06,F,emailcliente31238@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31239,77,9,1,1,98,1,6,CLIENTE NUMERO 31239,2021-03-01 12:09:43.000,1981-08-21,F,emailcliente31239@hotmail.com,SALTO GRANDE ,SP,BIRIGUI,SP,T,F,A,B
31246,72,69,4,7,101,5,4,CLIENTE NUMERO 31246,2021-03-01 16:16:55.000,1969-07-19,F,emailcliente31246@hotmail.com,POCINHOS,PB,BIRIGUI,SP,T,F,A,A
31248,91,21,4,4,37,1,6,CLIENTE NUMERO 31248,2021-03-01 17:09:08.000,1978-10-22,M,emailcliente31248@hotmail.com,RINOPOLIS,SP,BIRIGUI,SP,T,F,A,B
31252,50,37,1,1,103,3,4,CLIENTE NUMERO 31252,2021-03-01 19:07:52.000,1995-09-21,M,emailcliente31252@hotmail.com,PENAPOLIS,SP,BIRIGUI,SP,T,F,A,B
31254,73,70,4,7,69,1,6,CLIENTE NUMERO 31254,2021-03-01 19:23:54.000,1996-07-19,F,emailcliente31254@hotmail.com,PRESIDENTE PRUDENTE,SP,BIRIGUI,SP,T,F,A,B
31256,30,55,2,3,32,2,2,CLIENTE NUMERO 31256,2021-03-02 08:53:35.000,1954-01-18,F,emailcliente31256@hotmail.com,ALTO ALEGRE ,SP,BIRIGUI,SP,T,F,A,B
31257,23,4,4,1,12,3,5,CLIENTE NUMERO 31257,2021-03-02 09:12:39.000,1974-09-05,F,emailcliente31257@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31263,75,92,4,3,61,11,5,CLIENTE NUMERO 31263,2021-03-02 16:25:10.000,1975-12-08,M,emailcliente31263@hotmail.com,TUPA,SP,BIRIGUI,SP,T,F,A,A
31265,6,41,4,6,78,9,3,CLIENTE NUMERO 31265,2022-05-16 10:45:29.000,1980-01-15,M,emailcliente31265@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31266,34,79,3,3,98,1,2,CLIENTE NUMERO 31266,2021-03-03 13:03:29.000,1985-11-07,M,emailcliente31266@hotmail.com,MARABA PAULISTA ,SP,BIRIGUI,SP,T,F,A,A
31267,51,93,3,5,7,9,3,CLIENTE NUMERO 31267,2022-04-05 18:11:12.000,2002-06-03,M,emailcliente31267@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31269,48,33,4,6,13,7,1,CLIENTE NUMERO 31269,2021-03-03 19:54:06.000,1975-03-03,M,emailcliente31269@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,B
31271,27,80,3,6,45,8,6,CLIENTE NUMERO 31271,2021-03-03 20:11:19.000,1992-07-21,F,emailcliente31271@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,B
31272,28,26,4,6,102,11,3,CLIENTE NUMERO 31272,2021-03-04 07:46:50.000,1969-04-23,M,emailcliente31272@hotmail.com,PALESTINA,SP,ZACARIAS ,SP,T,F,A,B
31274,94,88,2,5,17,6,2,CLIENTE NUMERO 31274,2021-03-04 11:08:21.000,1941-11-20,F,emailcliente31274@hotmail.com,GUANAMBI,BA,BIRIGUI,SP,T,F,A,B
31276,98,76,4,1,33,7,5,CLIENTE NUMERO 31276,2021-03-04 11:26:01.000,1974-03-19,F,emailcliente31276@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,A
31278,53,38,3,8,62,1,1,CLIENTE NUMERO 31278,2021-03-04 12:44:34.000,1984-09-18,F,emailcliente31278@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31279,22,33,1,2,36,2,1,CLIENTE NUMERO 31279,2021-03-04 13:04:38.000,1950-01-16,M,emailcliente31279@hotmail.com,BIRIGUI,,BIRIGUI,SP,T,F,A,B
31280,89,65,1,1,71,9,1,CLIENTE NUMERO 31280,2022-09-07 09:29:13.000,2003-01-08,M,emailcliente31280@hotmail.com,MACEIO,AL,PLANALTO,SP,T,F,A,B
31283,48,26,1,1,41,10,2,CLIENTE NUMERO 31283,2021-03-04 15:32:39.000,1979-10-19,M,emailcliente31283@hotmail.com,JUSSARA,GO,GASTAO VIDIGAL ,SP,T,F,A,A
31285,11,13,2,8,5,8,2,CLIENTE NUMERO 31285,2021-03-04 15:55:15.000,1961-06-19,F,emailcliente31285@hotmail.com,SAO PAULO,SP,BURITAMA ,SP,T,F,A,B
31287,84,92,3,2,30,8,1,CLIENTE NUMERO 31287,2023-03-28 13:07:09.000,2002-07-31,F,emailcliente31287@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31290,22,43,4,1,15,5,6,CLIENTE NUMERO 31290,2021-03-05 09:02:15.000,1965-10-27,M,emailcliente31290@hotmail.com,MUCURICI ,ES,BIRIGUI,SP,T,F,A,A
31291,43,61,1,7,88,9,4,CLIENTE NUMERO 31291,2021-03-05 10:19:08.000,1978-11-25,F,emailcliente31291@hotmail.com,ARACATUBA,SP,LOURDES ,SP,T,F,A,B
31294,76,60,2,6,20,6,2,CLIENTE NUMERO 31294,2021-03-05 16:41:47.000,1986-05-09,F,emailcliente31294@hotmail.com,BURITAMA,SP,BURITAMA ,SP,T,F,A,B
31296,37,87,2,2,8,10,1,CLIENTE NUMERO 31296,2021-03-05 17:14:34.000,1955-07-20,F,emailcliente31296@hotmail.com,PORTEIRAS,CE,BIRIGUI,SP,T,F,A,A
31303,93,73,1,8,23,10,4,CLIENTE NUMERO 31303,2021-03-06 10:25:44.000,1975-09-13,M,emailcliente31303@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31307,39,40,1,7,53,5,6,CLIENTE NUMERO 31307,2021-03-06 11:00:42.000,1980-11-30,F,emailcliente31307@hotmail.com,MURITINGA DO SUL ,SP,BIRIGUI,SP,T,F,A,B
31311,95,27,3,7,29,7,4,CLIENTE NUMERO 31311,2021-03-06 13:37:40.000,1995-05-06,M,emailcliente31311@hotmail.com,BIRIGUI,,BIRIGUI,SP,T,F,A,B
31312,11,19,2,6,59,7,3,CLIENTE NUMERO 31312,2021-03-06 13:49:31.000,1994-09-05,M,emailcliente31312@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31313,50,58,1,1,11,2,2,CLIENTE NUMERO 31313,2021-03-06 14:57:06.000,1991-04-01,F,emailcliente31313@hotmail.com,CANIDE SAO FRANCISCO ,SE,BIRIGUI,SP,T,F,A,B
31316,82,99,2,2,22,9,4,CLIENTE NUMERO 31316,2021-03-06 18:42:35.000,1987-02-10,M,emailcliente31316@hotmail.com,PENAPOLIS,SP,BIRIGUI,SP,T,F,A,A
31317,10,76,3,2,83,9,2,CLIENTE NUMERO 31317,2021-03-15 11:41:20.000,1977-04-24,M,emailcliente31317@hotmail.com,PORTO ESPERIDION,MT,BIRIGUI,SP,T,F,A,B
31320,14,5,3,2,1,5,4,CLIENTE NUMERO 31320,2021-03-07 09:52:58.000,1968-10-05,M,emailcliente31320@hotmail.com,TERRA ROXA ,SP,BIRIGUI,SP,T,F,A,A
31322,28,76,2,6,46,8,3,CLIENTE NUMERO 31322,2021-03-07 10:46:07.000,1973-01-18,M,emailcliente31322@hotmail.com,NAZAREZINHO,PB,BIRIGUI,SP,T,F,A,B
31323,50,25,1,3,47,3,2,CLIENTE NUMERO 31323,2021-03-07 11:23:56.000,1985-07-20,F,emailcliente31323@hotmail.com,APARECIDA DO TABOADO,MS,MONTE APRAZIVEL,SP,T,F,A,B
31326,47,31,2,3,36,2,2,CLIENTE NUMERO 31326,2021-03-08 11:33:41.000,1951-02-06,F,emailcliente31326@hotmail.com,JANAUBA,MG,BIRIGUI,SP,T,F,A,A
31328,96,11,4,6,70,2,5,CLIENTE NUMERO 31328,2021-03-08 13:02:19.000,1982-01-06,M,emailcliente31328@hotmail.com,LIMEIRA,SP,GLICERIO,SP,T,F,A,B
31330,58,54,3,4,97,7,4,CLIENTE NUMERO 31330,2021-03-08 16:46:39.000,1949-11-23,M,emailcliente31330@hotmail.com,AFOGADOS DA INGAZEIRA,PE,BIRIGUI,SP,T,F,A,A
31335,42,96,3,6,104,8,3,CLIENTE NUMERO 31335,2021-03-09 08:48:58.000,1952-10-18,M,emailcliente31335@hotmail.com,COROADOS ,SP,BIRIGUI,SP,T,F,A,A
31336,20,79,2,3,8,7,4,CLIENTE NUMERO 31336,2021-03-09 11:00:08.000,1976-03-25,M,emailcliente31336@hotmail.com,JAU,SP,BIRIGUI,SP,T,F,A,B
31340,39,85,2,8,56,5,6,CLIENTE NUMERO 31340,2021-03-09 17:46:37.000,1991-10-17,F,emailcliente31340@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31345,42,42,2,1,21,2,6,CLIENTE NUMERO 31345,2021-03-10 09:22:15.000,1991-07-18,M,emailcliente31345@hotmail.com,NHANDEARA,SP,PLANALTO,SP,T,F,A,B
31346,16,73,4,7,18,10,2,CLIENTE NUMERO 31346,2021-03-10 09:39:26.000,1961-01-30,F,emailcliente31346@hotmail.com,CASA NOVA,BA,BIRIGUI,SP,T,F,A,A
31347,29,8,4,5,98,7,2,CLIENTE NUMERO 31347,2021-03-10 11:10:49.000,1980-05-04,M,emailcliente31347@hotmail.com,JOSE BONIFACIO,SP,PENAPOLIS,SP,T,F,A,B
31348,18,37,1,1,104,2,4,CLIENTE NUMERO 31348,2021-03-10 11:45:06.000,1992-01-24,F,emailcliente31348@hotmail.com,BURITAMA ,SP,BIRIGUI,SP,T,F,A,B
31352,7,7,2,3,3,11,3,CLIENTE NUMERO 31352,2021-03-10 19:39:36.000,1977-09-30,M,emailcliente31352@hotmail.com,BRASILEIRA,SP,BIRIGUI,SP,T,F,A,A
31353,16,80,3,2,46,3,1,CLIENTE NUMERO 31353,2021-03-10 19:46:21.000,1996-07-30,M,emailcliente31353@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31357,96,16,2,3,67,4,6,CLIENTE NUMERO 31357,2021-03-11 16:36:33.000,1956-04-01,F,emailcliente31357@hotmail.com,VOTUPORANGA,SP,BURITAMA,SP,T,F,A,A
31362,77,96,1,6,84,2,3,CLIENTE NUMERO 31362,2021-03-12 08:50:41.000,1995-06-15,M,emailcliente31362@hotmail.com,BIRIGUI,SP,LOURDES,SP,T,F,A,B
31363,40,49,3,3,21,3,3,CLIENTE NUMERO 31363,2021-07-03 14:26:20.000,1956-06-29,F,emailcliente31363@hotmail.com,FLOREAL,SP,FLOREAL,SP,T,F,A,A
31367,75,79,2,3,69,9,3,CLIENTE NUMERO 31367,2021-03-12 12:53:30.000,1946-08-30,M,emailcliente31367@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31368,51,5,3,8,75,8,4,CLIENTE NUMERO 31368,2021-03-12 14:12:38.000,1986-06-07,M,emailcliente31368@hotmail.com,GABRIEL MONTEIRO,SP,BIRIGUI,SP,T,F,A,B
31372,1,47,4,7,7,8,5,CLIENTE NUMERO 31372,2021-03-12 17:57:46.000,1976-10-16,F,emailcliente31372@hotmail.com,MIRANDOPOLIS,SP,BIRIGUI,SP,T,F,A,B
31374,85,52,4,4,45,11,3,CLIENTE NUMERO 31374,2021-07-15 15:43:00.000,1968-02-11,F,emailcliente31374@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31379,98,80,3,2,7,5,2,CLIENTE NUMERO 31379,2021-03-13 11:12:14.000,1954-09-14,M,emailcliente31379@hotmail.com,ITAMARAGIBA,MG,GLICERIO,SP,T,F,A,B
31380,80,18,4,2,35,6,4,CLIENTE NUMERO 31380,2022-04-12 10:04:31.000,1963-03-06,F,emailcliente31380@hotmail.com,SAO PAULO,SP,BURITAMA,SP,T,F,A,A
31383,67,82,1,7,69,5,1,CLIENTE NUMERO 31383,2021-03-13 15:11:34.000,1961-12-16,F,emailcliente31383@hotmail.com,SANTA HELENA,GO,BURITAMA,SP,T,F,A,A
31385,55,29,1,1,80,3,2,CLIENTE NUMERO 31385,2021-03-13 16:20:47.000,1975-07-24,F,emailcliente31385@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31388,21,29,3,6,59,1,5,CLIENTE NUMERO 31388,2021-03-14 08:30:44.000,1957-11-09,F,emailcliente31388@hotmail.com,TAQUARITINGA,SP,BURITAMA,SP,T,F,A,A
31391,11,97,1,5,87,4,1,CLIENTE NUMERO 31391,2021-03-15 09:46:51.000,1969-03-18,F,emailcliente31391@hotmail.com,SAO PAULO,SP,ARACATUBA,SP,T,F,A,A
31392,79,51,2,6,59,11,4,CLIENTE NUMERO 31392,2022-11-04 19:02:34.000,1994-07-21,M,emailcliente31392@hotmail.com,BIRIGUI,,BIRIGUI,SP,T,F,A,A
31397,17,22,3,8,30,5,1,CLIENTE NUMERO 31397,2021-03-16 09:56:30.000,1951-07-11,M,emailcliente31397@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31407,55,86,2,3,71,1,3,CLIENTE NUMERO 31407,2021-03-17 11:40:04.000,1984-02-23,M,emailcliente31407@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31409,73,78,4,4,55,10,2,CLIENTE NUMERO 31409,2021-03-17 12:18:19.000,1988-06-18,M,emailcliente31409@hotmail.com,ARARAQUARA,SP,BURITAMA,SP,T,F,A,B
31412,64,52,4,4,100,7,2,CLIENTE NUMERO 31412,2021-03-18 09:21:23.000,1978-10-09,M,emailcliente31412@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31413,83,1,3,8,52,9,2,CLIENTE NUMERO 31413,2021-03-18 10:02:38.000,1967-10-23,M,emailcliente31413@hotmail.com,PENAPOLIS,SP,BIRIGUI,SP,T,F,A,B
31420,57,16,3,1,94,1,3,CLIENTE NUMERO 31420,2021-03-18 18:39:59.000,1961-03-26,M,emailcliente31420@hotmail.com,POXOREO,MT,BURITAMA,SP,T,F,A,B
31422,64,19,4,5,9,11,2,CLIENTE NUMERO 31422,2021-03-19 11:18:02.000,1987-12-04,M,emailcliente31422@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31425,3,24,4,2,54,7,4,CLIENTE NUMERO 31425,2021-03-19 16:11:16.000,1966-09-20,F,emailcliente31425@hotmail.com,PROPRIA,SE,BIIRGUI,SP,T,F,A,B
31428,16,13,1,1,47,8,3,CLIENTE NUMERO 31428,2021-03-20 07:27:35.000,1994-01-04,M,emailcliente31428@hotmail.com,MARTINOPOLIS ,SP,BIRIGUI,SP,T,F,A,B
31429,35,12,2,2,19,2,6,CLIENTE NUMERO 31429,2021-03-20 10:33:59.000,1991-03-25,M,emailcliente31429@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31431,66,92,4,2,2,2,2,CLIENTE NUMERO 31431,2021-03-20 19:35:04.000,1975-03-30,M,emailcliente31431@hotmail.com,BILAC,,BIRIGUI,SP,T,F,A,B
31432,60,93,3,8,84,2,1,CLIENTE NUMERO 31432,2022-05-28 10:48:47.000,1978-07-06,F,emailcliente31432@hotmail.com,NOVA LUZITANIA,SP,NOVA LUZITANIA,SP,T,F,A,A
31433,52,27,3,6,93,5,5,CLIENTE NUMERO 31433,2022-06-13 20:02:25.000,1995-03-28,M,emailcliente31433@hotmail.com,PALMEIRA DO ESTE ,SP,BIRIGUI,SP,T,F,A,A
31435,59,39,3,2,21,10,6,CLIENTE NUMERO 31435,2021-03-21 09:50:28.000,1981-08-16,F,emailcliente31435@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31436,35,8,2,6,98,1,2,CLIENTE NUMERO 31436,2021-03-21 10:45:31.000,1974-06-22,F,emailcliente31436@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31437,25,5,2,1,55,4,1,CLIENTE NUMERO 31437,2021-03-22 09:15:29.000,1987-12-01,M,emailcliente31437@hotmail.com,IUIU,BA,BIRIGUI,SP,T,F,A,A
31445,91,43,1,8,105,1,6,CLIENTE NUMERO 31445,2021-03-23 11:26:36.000,1960-07-30,M,emailcliente31445@hotmail.com,SAO PAULO ,SP,BIRIGUI,SP,T,F,A,B
31450,98,87,4,7,54,5,6,CLIENTE NUMERO 31450,2021-03-23 16:24:51.000,1963-09-09,F,emailcliente31450@hotmail.com,BELEM,PA,BIRIGUI,SP,T,F,A,B
31451,12,61,1,3,23,7,3,CLIENTE NUMERO 31451,2021-03-23 17:29:31.000,1986-05-04,F,emailcliente31451@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31455,86,68,1,1,24,5,4,CLIENTE NUMERO 31455,2021-03-24 10:18:31.000,1972-07-29,M,emailcliente31455@hotmail.com,ARAPIRACA ,AL,BURITAMA,SP,T,F,A,A
31460,78,80,4,7,91,9,4,CLIENTE NUMERO 31460,2021-03-24 17:28:09.000,1968-03-14,M,emailcliente31460@hotmail.com,QUARTO CENTENARIO,PR,BURITAMA,SP,T,F,A,B
31461,38,59,1,2,74,9,1,CLIENTE NUMERO 31461,2022-08-01 13:57:59.000,1994-08-25,F,emailcliente31461@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31462,58,81,3,1,67,3,4,CLIENTE NUMERO 31462,2021-03-24 18:17:39.000,1992-05-04,M,emailcliente31462@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31468,25,96,2,3,102,3,6,CLIENTE NUMERO 31468,2021-03-25 12:16:56.000,1993-10-29,F,emailcliente31468@hotmail.com,JOSE BONIFACIO,SP,PLANALTO,SP,T,F,A,A
31471,65,54,3,7,87,9,5,CLIENTE NUMERO 31471,2021-03-25 15:55:51.000,1988-08-02,F,emailcliente31471@hotmail.com,VOTUPORANGA,SP,BIRIGUI,SP,T,F,A,B
31472,73,72,2,8,2,2,2,CLIENTE NUMERO 31472,2022-06-17 18:20:21.000,1988-05-26,M,emailcliente31472@hotmail.com,ZACARIAS,SP,ZACARIAS,SP,T,F,A,A
31473,31,79,2,7,42,11,6,CLIENTE NUMERO 31473,2021-03-25 16:57:45.000,1963-05-21,F,emailcliente31473@hotmail.com,BELO HORIZONTE,MG,BURITAMA,SP,T,F,A,B
